time,hand,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,vel_x,vel_y,vel_z,ang_vel_x,ang_vel_y,ang_vel_z,trigger_pressed,grip_pressed,primary_button_pressed,joystick_x,joystick_y,thumb,index,middle,ring,pinky
1.6761,Left,-0.3719,0.7135,0.6167,0.1358,0.6626,-0.3313,0.6579,0.0093,0.0049,0.0089,-0.0044,0.0406,-0.0048,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.6761,Right,-0.1693,0.7120,0.3916,0.2995,0.0981,0.1499,0.9371,0.0023,-0.0002,0.0060,0.0003,-0.0316,0.0043,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.7127,Left,-0.3716,0.7135,0.6171,0.1355,0.6628,-0.3313,0.6577,0.0099,0.0043,0.0100,-0.0076,0.0323,0.0009,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.7127,Right,-0.1689,0.7120,0.3918,0.2994,0.0986,0.1516,0.9368,0.0083,0.0005,0.0059,0.0012,-0.0185,0.0503,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.7472,Left,-0.3713,0.7137,0.6175,0.1358,0.6629,-0.3314,0.6575,0.0092,0.0044,0.0109,0.0040,0.0203,-0.0082,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.7472,Right,-0.1688,0.7118,0.3919,0.3001,0.0987,0.1513,0.9367,0.0072,-0.0014,0.0043,0.0185,-0.0031,0.0220,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.7753,Left,-0.3709,0.7138,0.6179,0.1358,0.6632,-0.3313,0.6572,0.0106,0.0042,0.0106,0.0054,0.0219,-0.0031,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.7753,Right,-0.1687,0.7119,0.3919,0.3004,0.0982,0.1505,0.9367,0.0051,-0.0004,0.0031,0.0180,-0.0060,-0.0137,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.8083,Left,-0.3704,0.7139,0.6182,0.1356,0.6632,-0.3313,0.6573,0.0132,0.0043,0.0105,0.0023,0.0140,0.0048,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.8083,Right,-0.1678,0.7127,0.3929,0.2966,0.0988,0.1528,0.9375,0.0155,0.0110,0.0167,-0.1010,-0.0260,0.0806,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.8416,Left,-0.3695,0.7143,0.6188,0.1349,0.6622,-0.3300,0.6591,0.0190,0.0081,0.0153,-0.0055,-0.0442,0.0501,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.8416,Right,-0.1639,0.7234,0.3989,0.2542,0.1038,0.1861,0.9434,0.0662,0.1490,0.0978,-1.1234,-0.3419,1.0105,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.8757,Left,-0.3678,0.7154,0.6226,0.1306,0.6542,-0.3306,0.6676,0.0345,0.0193,0.0587,-0.1965,-0.2779,0.1462,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.8757,Right,-0.1591,0.7379,0.4066,0.2097,0.1158,0.1960,0.9509,0.1053,0.2736,0.1647,-1.8180,-0.1542,0.9591,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.9088,Left,-0.3632,0.7210,0.6280,0.1189,0.6443,-0.3172,0.6857,0.0863,0.0861,0.1068,-0.2226,-0.5985,0.6563,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.9088,Right,-0.1479,0.7523,0.4164,0.1834,0.1491,0.1859,0.9537,0.2087,0.3475,0.2296,-1.8843,0.6993,0.5677,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.9410,Left,-0.3547,0.7323,0.6356,0.1049,0.6347,-0.2887,0.7090,0.1674,0.1979,0.1573,-0.0484,-0.8678,1.2951,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.9410,Right,-0.1320,0.7816,0.4290,0.1186,0.1985,0.1877,0.9546,0.3404,0.5903,0.3250,-2.9809,1.3347,0.8866,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.9745,Left,-0.3454,0.7460,0.6484,0.0852,0.6153,-0.2941,0.7264,0.2189,0.2940,0.2619,-0.7053,-0.9560,1.0249,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
1.9745,Right,-0.1120,0.8212,0.4389,0.0420,0.2579,0.1724,0.9497,0.4602,0.8618,0.3417,-3.9272,1.9580,0.7368,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.0080,Left,-0.3308,0.7725,0.6623,0.0602,0.5926,-0.2699,0.7565,0.3259,0.5184,0.3312,-0.6942,-1.3321,1.6692,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.0080,Right,-0.0940,0.8660,0.4466,-0.0322,0.3035,0.1623,0.9384,0.4885,1.0708,0.2996,-4.2675,1.9259,0.7258,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.0406,Left,-0.3165,0.8160,0.6821,0.0088,0.5477,-0.2092,0.8101,0.4104,0.8608,0.4545,-0.8817,-2.2415,3.2486,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.0406,Right,-0.0848,0.9144,0.4527,-0.1134,0.3227,0.1744,0.9234,0.4173,1.2533,0.2495,-4.4042,1.3075,1.3738,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.0742,Left,-0.3098,0.8609,0.7012,-0.0400,0.4984,-0.1771,0.8477,0.3233,1.0800,0.5152,-1.3327,-2.5341,3.3884,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.0742,Right,-0.0791,0.9656,0.4556,-0.1955,0.3272,0.1797,0.9069,0.3081,1.3953,0.1689,-4.5172,0.5930,1.5413,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.1067,Left,-0.3047,0.9016,0.7139,-0.0631,0.4708,-0.1386,0.8690,0.2485,1.1492,0.4534,-0.8350,-2.1769,3.1695,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.1067,Right,-0.0708,1.0122,0.4578,-0.2474,0.3381,0.1762,0.8907,0.2761,1.3923,0.1060,-3.9055,0.4918,1.2511,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.1396,Left,-0.3005,0.9505,0.7248,-0.1006,0.4400,-0.0764,0.8891,0.2094,1.3094,0.4080,-0.5982,-1.9987,3.7931,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.1396,Right,-0.0670,1.0610,0.4554,-0.3152,0.3416,0.1910,0.8646,0.2103,1.4520,0.0255,-3.8859,0.3345,1.7698,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.1719,Left,-0.3014,1.0045,0.7387,-0.1309,0.3936,0.0107,0.9098,0.1199,1.4660,0.4129,-0.0556,-2.1878,4.6294,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.1719,Right,-0.0641,1.1117,0.4491,-0.3876,0.3423,0.1846,0.8358,0.1564,1.4860,-0.0633,-4.1228,0.0636,1.5487,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.2089,Left,-0.3045,1.0520,0.7506,-0.1542,0.3541,0.0871,0.9183,0.0107,1.5345,0.4052,0.2812,-2.1513,5.0173,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.2089,Right,-0.0566,1.1528,0.4424,-0.4425,0.3474,0.1521,0.8126,0.1763,1.4455,-0.1493,-4.3367,-0.1879,0.7564,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.2417,Left,-0.3092,1.1076,0.7608,-0.1817,0.3204,0.1844,0.9112,-0.0699,1.6062,0.3458,0.5372,-1.5532,5.6366,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.2417,Right,-0.0563,1.2028,0.4283,-0.5263,0.3312,0.1277,0.7727,0.0843,1.4872,-0.2837,-4.8810,-0.7358,1.0349,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.2717,Left,-0.3191,1.1641,0.7677,-0.2261,0.2811,0.2735,0.8916,-0.1691,1.6900,0.2886,0.0332,-1.3793,6.0118,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.2717,Right,-0.0593,1.2497,0.4176,-0.5784,0.3356,0.1427,0.7296,0.0145,1.4690,-0.3191,-4.2684,0.1014,1.5500,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.3062,Left,-0.3324,1.2253,0.7663,-0.2874,0.2564,0.3413,0.8574,-0.2739,1.7588,0.1387,-0.9701,-0.9520,5.7912,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.3062,Right,-0.0681,1.2968,0.4014,-0.6448,0.3223,0.1485,0.6770,-0.1099,1.4496,-0.4007,-4.3594,0.0418,1.9954,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.3390,Left,-0.3437,1.2863,0.7560,-0.3448,0.2656,0.3960,0.8085,-0.3099,1.7752,-0.0723,-1.8566,0.0277,5.2083,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.3390,Right,-0.0824,1.3418,0.3860,-0.7049,0.2804,0.1546,0.6329,-0.2660,1.3993,-0.4262,-4.0195,-0.5719,2.5823,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.3749,Left,-0.3631,1.3431,0.7352,-0.4309,0.2520,0.4205,0.7576,-0.4797,1.7587,-0.3257,-3.2178,-0.5844,4.7398,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.3749,Right,-0.1067,1.3812,0.3728,-0.7518,0.2276,0.1873,0.5899,-0.4898,1.2928,-0.4284,-3.3805,-0.5480,3.5841,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.4070,Left,-0.3894,1.3920,0.7088,-0.5187,0.2263,0.4464,0.6932,-0.6347,1.6661,-0.5368,-3.9303,-1.0781,4.7519,False,True,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.4070,Right,-0.1313,1.4156,0.3593,-0.7874,0.1836,0.2236,0.5444,-0.6160,1.1680,-0.4253,-2.8350,-0.1817,3.9372,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.4418,Left,-0.4146,1.4325,0.6793,-0.5848,0.2240,0.4719,0.6206,-0.6916,1.4234,-0.7152,-4.1263,-0.5246,4.3520,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.4418,Right,-0.1552,1.4457,0.3437,0.8189,-0.1399,-0.2450,-0.4998,-0.6609,1.0050,-0.4447,-2.5967,-0.3451,3.7399,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.4740,Left,-0.4351,1.4609,0.6489,-0.6449,0.2235,0.4807,0.5505,-0.6753,1.1339,-0.8311,-4.3271,-0.4660,3.8306,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.4740,Right,-0.1746,1.4681,0.3252,0.8539,-0.0927,-0.2450,-0.4498,-0.6427,0.8550,-0.5023,-2.7618,-0.9065,3.5423,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.5092,Left,-0.4549,1.4799,0.6221,0.6941,-0.2111,-0.4893,-0.4840,-0.6449,0.8490,-0.8291,-4.0216,-0.5441,3.5690,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.5092,Right,-0.1927,1.4871,0.3090,0.8777,-0.0452,-0.2421,-0.4111,-0.5921,0.7022,-0.4905,-2.3893,-1.2173,3.2866,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.5385,Left,-0.4699,1.4932,0.5970,0.7348,-0.1990,-0.4907,-0.4240,-0.5437,0.6051,-0.7844,-3.6122,-0.6341,3.1434,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.5385,Right,-0.2100,1.5051,0.2939,0.8954,0.0011,-0.2406,-0.3746,-0.5531,0.6108,-0.4693,-2.0519,-1.2838,3.0837,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.5748,Left,-0.4790,1.5016,0.5751,0.7649,-0.1937,-0.4845,-0.3777,-0.4095,0.4089,-0.7250,-3.2176,-0.6655,2.4886,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.5748,Right,-0.2246,1.5171,0.2791,0.9117,0.0441,-0.2294,-0.3379,-0.4962,0.4841,-0.4593,-1.9230,-1.5362,2.8606,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.6079,Left,-0.4856,1.5065,0.5534,0.7941,-0.1874,-0.4731,-0.3324,-0.3143,0.2692,-0.6952,-3.0028,-0.8191,2.1361,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.6079,Right,-0.2380,1.5279,0.2675,0.9184,0.0967,-0.2164,-0.3169,-0.4499,0.4044,-0.4010,-1.2747,-1.7444,2.8583,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.6393,Left,-0.4951,1.5036,0.5325,0.8222,-0.1691,-0.4726,-0.2684,-0.3072,0.1068,-0.6696,-3.0201,-0.6678,2.5470,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.6393,Right,-0.2506,1.5382,0.2601,0.9164,0.1503,-0.2090,-0.3065,-0.4100,0.3494,-0.3172,-0.6039,-1.6452,2.8932,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.6723,Left,-0.5001,1.5045,0.5185,0.8278,-0.1696,-0.4784,-0.2389,-0.2139,0.0504,-0.5429,-2.3019,-0.1522,1.8132,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.6723,Right,-0.2590,1.5460,0.2534,0.9164,0.1855,-0.1988,-0.2938,-0.3237,0.2969,-0.2614,-0.3969,-1.5081,2.4009,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.7084,Left,-0.5008,1.5055,0.5066,0.8325,-0.1772,-0.4773,-0.2187,-0.1172,0.0297,-0.4489,-1.8250,-0.0066,1.0762,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.7084,Right,-0.2643,1.5546,0.2490,0.9124,0.2215,-0.1841,-0.2907,-0.2353,0.2773,-0.2003,0.0073,-1.5063,2.0898,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.7396,Left,-0.5025,1.5053,0.4976,0.8331,-0.1819,-0.4842,-0.1958,-0.0832,0.0060,-0.3654,-1.5432,0.3016,0.8241,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.7396,Right,-0.2668,1.5660,0.2461,0.9070,0.2533,-0.1641,-0.2938,-0.1524,0.3010,-0.1445,0.4403,-1.5582,1.7578,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.7715,Left,-0.5012,1.5044,0.4913,0.8347,-0.1870,-0.4851,-0.1819,-0.0240,-0.0121,-0.2802,-1.2072,0.2248,0.5461,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.7715,Right,-0.2696,1.5759,0.2456,0.8982,0.2795,-0.1499,-0.3044,-0.1142,0.2981,-0.0806,0.7933,-1.2925,1.4767,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.8058,Left,-0.4981,1.5042,0.4851,0.8414,-0.1931,-0.4743,-0.1722,0.0347,-0.0157,-0.2433,-1.0800,-0.1317,0.2407,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.8058,Right,-0.2735,1.5840,0.2492,0.8874,0.2935,-0.1542,-0.3204,-0.1158,0.2742,0.0047,0.9244,-0.5622,1.2392,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.8439,Left,-0.4935,1.5074,0.4811,0.8383,-0.2191,-0.4676,-0.1752,0.0872,0.0369,-0.1837,-0.8451,-0.0539,-0.5922,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.8439,Right,-0.2766,1.5882,0.2520,0.8800,0.3090,-0.1519,-0.3271,-0.1017,0.1983,0.0449,0.8143,-0.4212,1.0436,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.8724,Left,-0.4897,1.5112,0.4799,0.8341,-0.2277,-0.4665,-0.1867,0.0924,0.0670,-0.1144,-0.2629,-0.0155,-0.6764,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.8724,Right,-0.2789,1.5914,0.2561,0.8739,0.3167,-0.1507,-0.3366,-0.0884,0.1443,0.0773,0.7414,-0.2147,0.7459,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.9088,Left,-0.4882,1.5114,0.4792,0.8294,-0.2407,-0.4688,-0.1853,0.0681,0.0309,-0.0762,-0.3429,0.2018,-0.6459,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.9088,Right,-0.2818,1.5904,0.2602,0.8678,0.3245,-0.1537,-0.3436,-0.0901,0.0567,0.1009,0.6438,-0.0344,0.6953,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.9388,Left,-0.4871,1.5108,0.4774,0.8258,-0.2492,-0.4702,-0.1864,0.0504,0.0074,-0.0670,-0.2403,0.2157,-0.5634,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.9388,Right,-0.2872,1.5879,0.2660,0.8584,0.3325,-0.1657,-0.3538,-0.1250,-0.0106,0.1349,0.5933,0.3523,0.7185,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.9766,Left,-0.4889,1.5089,0.4755,0.8269,-0.2475,-0.4712,-0.1815,-0.0052,-0.0315,-0.0665,-0.2573,0.1243,-0.0929,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
2.9766,Right,-0.2923,1.5827,0.2710,0.8522,0.3370,-0.1795,-0.3576,-0.1343,-0.0833,0.1360,0.3525,0.5094,0.6669,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.0073,Left,-0.4905,1.5090,0.4747,0.8278,-0.2456,-0.4715,-0.1792,-0.0229,-0.0167,-0.0473,-0.1675,0.0687,0.0339,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.0073,Right,-0.2971,1.5795,0.2761,0.8417,0.3470,-0.1853,-0.3699,-0.1404,-0.0905,0.1423,0.6077,0.4628,0.7049,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.0420,Left,-0.4901,1.5108,0.4759,0.8238,-0.2499,-0.4757,-0.1807,-0.0044,0.0157,-0.0132,-0.0725,0.1904,-0.1227,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.0420,Right,-0.3020,1.5755,0.2801,0.8317,0.3604,-0.1856,-0.3793,-0.1427,-0.1056,0.1282,0.7112,0.2294,0.7529,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.0729,Left,-0.4890,1.5117,0.4757,0.8260,-0.2460,-0.4742,-0.1800,0.0105,0.0151,-0.0123,-0.0171,-0.0055,0.0977,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.0729,Right,-0.3032,1.5754,0.2805,0.8240,0.3683,-0.1804,-0.3908,-0.0861,-0.0509,0.0665,0.8086,0.0813,0.4999,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.1076,Left,-0.4885,1.5112,0.4749,0.8313,-0.2376,-0.4704,-0.1769,0.0139,-0.0042,-0.0238,-0.0374,-0.2052,0.3214,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.1076,Right,-0.3012,1.5766,0.2786,0.8283,0.3576,-0.1831,-0.3905,-0.0137,-0.0094,0.0053,0.2730,0.1838,0.0020,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.1388,Left,-0.4883,1.5109,0.4740,0.8339,-0.2367,-0.4672,-0.1742,0.0093,-0.0095,-0.0286,-0.1009,-0.2055,0.2513,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.1388,Right,-0.2963,1.5771,0.2755,0.8337,0.3574,-0.1774,-0.3818,0.0617,0.0054,-0.0371,-0.0583,-0.1543,-0.0910,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.1706,Left,-0.4884,1.5113,0.4738,0.8319,-0.2400,-0.4703,-0.1709,0.0000,-0.0021,-0.0188,-0.1644,0.0544,0.0818,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.1706,Right,-0.2937,1.5791,0.2773,0.8355,0.3532,-0.1716,-0.3844,0.0696,0.0286,0.0065,0.0691,-0.1540,-0.2269,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.2052,Left,-0.4879,1.5128,0.4746,0.8265,-0.2494,-0.4749,-0.1706,0.0064,0.0188,-0.0008,-0.1568,0.2478,-0.1848,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.2052,Right,-0.2943,1.5784,0.2798,0.8310,0.3574,-0.1763,-0.3881,0.0273,0.0020,0.0355,0.1323,0.0742,0.0551,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.2372,Left,-0.4872,1.5134,0.4746,0.8287,-0.2475,-0.4723,-0.1701,0.0142,0.0157,-0.0012,-0.1108,0.0239,-0.0347,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.2372,Right,-0.2955,1.5771,0.2794,0.8300,0.3590,-0.1790,-0.3875,0.0012,-0.0185,0.0091,0.0502,0.0684,0.1205,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.2703,Left,-0.4869,1.5138,0.4749,0.8305,-0.2466,-0.4701,-0.1686,0.0130,0.0126,0.0022,-0.0950,-0.0592,0.0318,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.2703,Right,-0.2954,1.5763,0.2777,0.8303,0.3586,-0.1782,-0.3876,0.0005,-0.0193,-0.0193,0.0312,0.0187,0.0365,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.3054,Left,-0.4874,1.5150,0.4759,0.8289,-0.2466,-0.4723,-0.1702,0.0004,0.0217,0.0139,0.0064,0.0311,0.0012,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.3054,Right,-0.2945,1.5763,0.2762,0.8289,0.3620,-0.1703,-0.3910,0.0114,-0.0098,-0.0295,0.2204,-0.1646,0.0310,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.3386,Left,-0.4882,1.5159,0.4771,0.8239,-0.2513,-0.4784,-0.1707,-0.0113,0.0224,0.0218,0.0018,0.2531,-0.1345,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.3386,Right,-0.2948,1.5758,0.2774,0.8251,0.3650,-0.1703,-0.3963,0.0008,-0.0140,-0.0002,0.2886,-0.0360,0.1044,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.3706,Left,-0.4882,1.5168,0.4776,0.8203,-0.2578,-0.4811,-0.1706,-0.0055,0.0220,0.0178,-0.0472,0.2677,-0.2205,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.3706,Right,-0.2963,1.5740,0.2774,0.8260,0.3632,-0.1767,-0.3932,-0.0184,-0.0330,0.0001,-0.0032,0.1106,0.0917,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.4046,Left,-0.4879,1.5168,0.4770,0.8222,-0.2523,-0.4805,-0.1715,0.0001,0.0107,0.0017,0.0420,0.0746,0.0035,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.4046,Right,-0.2972,1.5718,0.2762,0.8257,0.3643,-0.1822,-0.3904,-0.0227,-0.0450,-0.0139,-0.0940,0.1428,0.1480,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.4410,Left,-0.4878,1.5163,0.4765,0.8236,-0.2529,-0.4788,-0.1689,0.0057,-0.0013,-0.0086,-0.0652,-0.0016,0.0238,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.4410,Right,-0.2969,1.5719,0.2751,0.8271,0.3635,-0.1758,-0.3910,-0.0060,-0.0229,-0.0266,0.0162,-0.0855,-0.0265,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.4703,Left,-0.4879,1.5169,0.4766,0.8235,-0.2513,-0.4792,-0.1703,0.0016,0.0059,-0.0046,0.0178,0.0013,0.0319,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.4703,Right,-0.2959,1.5719,0.2750,0.8265,0.3657,-0.1693,-0.3930,0.0100,-0.0125,-0.0172,0.1301,-0.1856,-0.0384,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
3.5033,Left,-0.4882,1.5172,0.4769,0.8222,-0.2519,-0.4816,-0.1692,-0.0046,0.0051,0.0019,-0.0001,0.0802,0.0250,False,False,False,0.0000,0.0000,-1.0000,-1.0000,-1.0000,-1.0000,-1.0000
